0x1BB4B5 Script_NavigateHome
0x5DD7EE Script_SetToyByItemID
0x5DD870 Script_SetHeirloomByItemID
0x5DA1DE Script_SetTransmogrifyItem
0x5DDA33 Script_SetVoidItem
0x5DDCF5 Script_SetVoidDepositItem
0x5DDED8 Script_SetVoidWithdrawalItem
0x5DE27B Script_SetAchievementByID
0x5DE62D Script_SetArtifactPowerByID
0x5DEB6A Script_SetPvPReward
0x5DEC60 Script_SetSocketedRelic
0x6080C2 Script_GetBarberShopStyleInfo
0x6081CD Script_SetNextBarberShopStyle
0x60823E Script_GetBarberShopTotalCost
0x608256 Script_ApplyBarberShopStyle
0x60825E Script_CancelBarberShop
0x608266 Script_GetHairCustomization1
0x60827E Script_GetFacialHairCustomization1
0x608296 Script_BarberShopReset
0x60829F Script_CanAlterSkin
0x6082BD Script_SetBarberShopAlternateFormFrame
0x60830F Script_HasAlternateForm
0x60839B Script_IsBarberShopStyleValid
0x609EAE Script_IsInBattle
0x609ECC Script_IsPlayerNPC
0x609EF2 Script_IsWildBattle
0x609F3D Script_GetBattleState
0x609F6C Script_IsWaitingOnOpponent
0x609FD7 Script_GetTurnTimeInfo
0x60A079 Script_GetName2
0x60A0B9 Script_GetDisplayID
0x60A0EF Script_GetIcon
0x60A11B Script_GetActivePet
0x60A152 Script_GetHealth
0x60A18C Script_GetMaxHealth
0x60A22C Script_GetSpeed1
0x60A1C6 Script_GetPower
0x60A1FF Script_GetBreedQuality
0x60A265 Script_GetLevel
0x60A29F Script_GetXP
0x60A302 Script_GetPetSpeciesID
0x60A32C Script_GetPetType
0x60A482 Script_GetAbilityInfo
0x60A541 Script_GetAbilityInfoByID
0x60A57F Script_GetAbilityState
0x60A8E8 Script_GetPlayerTrapAbility
0x60A660 Script_ShouldShowPetSelect
0x60A780 Script_CanActivePetSwapOut
0x60A7DA Script_CanPetSwapIn
0x60A91E Script_IsTrapAvailable
0x60A9E1 Script_IsSkipAvailable
0x60AA41 Script_GetNumPets
0x60AA78 Script_ChangePet
0x60AB8C Script_UseAbility
0x60ABC1 Script_UseTrap
0x60A065 Script_SkipTurn
0x60ABD5 Script_ForfeitGame
0x60ABE9 Script_GetSelectedAction
0x60AC35 Script_GetAbilityEffectInfo
0x60B22D Script_GetAllEffectNames
0x60A37F Script_GetAllStates
0x60A6C4 Script_GetAbilityStateModification
0x60AE82 Script_GetAuraInfo
0x60AF96 Script_GetNumAuras
0x60AFE8 Script_GetStateValue
0x60B08C Script_GetAttackModifier
0x60AAAC Script_GetAbilityProcTurnIndex
0x60B129 Script_StartPVPDuel
0x60B182 Script_AcceptPVPDuel
0x60B18A Script_CancelPVPDuel
0x60B192 Script_StartPVPMatchmaking
0x60B19A Script_StopPVPMatchmaking
0x60B1A2 Script_GetPVPMatchmakingInfo
0x60B329 Script_CanAcceptQueuedPVPMatch
0x609DAF Script_AcceptQueuedPVPMatch
0x609DB7 Script_DeclineQueuedPVPMatch
0x609DC2 Script_SetPendingReportBattlePetTarget
0x609E09 Script_SetPendingReportTargetFromUnit
0x609E88 Script_GetForfeitPenalty
0x612721 Script_SendChatMessage
0x60F8A2 Script_IsChatAFK
0x60F8BA Script_IsChatDND
0x610CF4 Script_RegisterAddonMessagePrefix
0x610D5C Script_IsAddonMessagePrefixRegistered
0x610E73 Script_GetRegisteredAddonMessagePrefixes
0x60F8D2 Script_SendAddonMessage
0x60FB74 Script_SendSystemMessage
0x60FBB7 Script_GetNumLanguages
0x60FC34 Script_GetLanguageByIndex
0x60FD36 Script_GetDefaultLanguage
0x60FDB0 Script_GetAlternativeDefaultLanguage
0x60FE41 Script_DoEmote
0x60FF81 Script_CancelEmote
0x60FF94 Script_LoggingChat
0x60FFA5 Script_LoggingCombat
0x6106E9 Script_JoinChannelByName
0x6106E9 Dupplicate entry address ******** Script_JoinTemporaryChannel *****************
0x6106FA Script_JoinPermanentChannel
0x61070B Script_DeclineChannelInvite
0x610785 Script_LeaveChannelByName
0x6107C4 Script_ListChannelByName
0x61083E Script_ListChannels
0x610A92 Script_GetChannelList
0x610BD5 Script_SetChannelPassword
0x610CD8 Script_SetChannelOwner
0x610D40 Script_DisplayChannelOwner
0x610DA8 Script_GetChannelName
0x610EA4 Script_ChannelModerator
0x610EC0 Script_ChannelUnmoderator
0x610EDC Script_ChannelMute
0x610EF8 Script_ChannelUnmute
0x610F14 Script_ChannelInvite
0x610F30 Script_ChannelKick
0x610F4C Script_ChannelBan
0x610F68 Script_ChannelUnban
0x610F84 Script_ChannelToggleAnnouncements
0x610FA0 Script_ChannelSilenceAll
0x611028 Script_ChannelUnSilenceAll
0x6110B0 Script_ChangeChatColor
0x611295 Script_ResetChatColors
0x61143B Script_GetChatTypeIndex
0x611529 Script_GetChatWindowInfo
0x6116AF Script_GetChatWindowSavedPosition
0x611758 Script_GetChatWindowSavedDimensions
0x6117E1 Script_GetChatWindowMessages
0x611873 Script_GetChatWindowChannels
0x61192F Script_AddChatWindowMessages
0x6119D1 Script_RemoveChatWindowMessages
0x611A74 Script_AddChatWindowChannel
0x611B9B Script_RemoveChatWindowChannel
0x611CA9 Script_SetChatWindowName
0x611D44 Script_SetChatWindowSize
0x611DC2 Script_SetChatWindowColor
0x611EA1 Script_SetChatWindowAlpha
0x611F21 Script_SetChatWindowLocked
0x611FEF Script_SetChatWindowDocked
0x611F88 Script_SetChatWindowUninteractable
0x61206D Script_SetChatWindowShown
0x6120D4 Script_SetChatWindowSavedPosition
0x6121CA Script_SetChatWindowSavedDimensions
0x61226B Script_EnumerateServerChannels
0x61230D Script_ResetChatWindows
0x61261A Script_RedockChatWindows
0x612664 Script_CanComplainChat
0x612E9B Script_ReportPlayer
0x612D55 Script_SetPendingReportTarget
0x612DE7 Script_SetPendingReportPetTarget
0x610035 Script_GetNumDisplayChannels
0x610068 Script_GetChannelDisplayInfo
0x61033F Script_GetSelectedDisplayChannel
0x610382 Script_SetSelectedDisplayChannel
0x610433 Script_GetChannelRosterInfo
0x6105E9 Script_GetNumChannelMembers
0x610727 Script_CollapseChannelHeader
0x6107E0 Script_ExpandChannelHeader
0x61095A Script_IsDisplayChannelOwner
0x6109A2 Script_IsDisplayChannelModerator
0x6109E9 Script_IsSilenced
0x610C55 Script_GetMuteStatus
0x610B6C Script_UnitIsSilenced
0x61133D Script_SetChatColorNameByClass
0x627124 Script_FrameXML_Debug
0x627240 Script_GetBuildInfo1
0x6272DA Script_SetConsoleKey
0x629413 Script_Screenshot1
0x629740 Script_GetFramerate
0x628011 Dupplicate entry address ******** Script_IsDebugBuild *****************
0x6281EE Script_RegisterCVar
0x6281FF Script_ResetTestCvars
0x62824C Script_SetCVar1
0x62853C Script_GetCVar1
0x628645 Script_SetCVarBitfield
0x628B1E Script_GetCVarBitfield
0x628C49 Script_GetCVarBool1
0x628E81 Script_GetCVarDefault1
0x628F9D Script_Stuck
0x628FCF Script_PortGraveyard
0x6293F2 Script_Logout
0x629402 Script_Quit
0x62975D Script_SetCursor
0x620A6E Script_ResetCursor
0x620B23 Script_ClearCursor
0x620B90 Script_CursorHasItem
0x620BAF Script_CursorHasSpell
0x620C7A Script_CursorHasMacro
0x620C99 Script_CursorHasMoney
0x620CEB Script_GetCursorInfo
0x621AD6 Script_EquipCursorItem
0x6221C5 Script_DeleteCursorItem
0x6223A3 Script_SellCursorItem
0x6224D8 Script_EquipPendingItem
0x622884 Script_CancelPendingEquip
0x622936 Script_TargetUnit
0x622A35 Script_TargetNearest
0x622C6E Script_TargetNearestEnemy
0x622CB2 Script_TargetNearestEnemyPlayer
0x622DDC Script_TargetNearestFriend
0x622E20 Script_TargetNearestFriendPlayer
0x622E64 Script_TargetNearestPartyMember
0x622E95 Script_TargetNearestRaidMember
0x622A79 Script_TargetPriorityHighlightStart
0x622C40 Script_TargetPriorityHighlightEnd
0x622EC6 Script_TargetDirectionEnemy
0x6230E3 Script_TargetDirectionFriend
0x6231A4 Script_TargetDirectionFinished
0x623241 Script_TargetLastTarget
0x62329B Script_TargetLastEnemy
0x6232D7 Script_TargetLastFriend
0x623398 Script_AttackTarget
0x6233DE Script_AssistUnit
0x6236DC Script_FocusUnit
0x62384A Script_FollowUnit
0x623C55 Script_InteractUnit
0x623E77 Script_ReopenInteraction
0x623F25 Script_ClearTarget
0x624048 Script_ClearFocus2
0x624194 Script_AutoEquipCursorItem
0x6241DC Script_ToggleSheath
0x62423A Script_GetSheathState
0x6242DB Script_GetZoneText
0x624387 Script_GetRealZoneText
0x62451D Script_GetSubZoneText
0x624717 Script_GetMinimapZoneText
0x6248BF Script_InitiateTrade
0x6249C5 Script_CanInspect
0x624A25 Script_NotifyInspect
0x627AD8 Script_RequestTimePlayed
0x627B2D Script_RepopMe
0x627E39 Script_HasNoReleaseAura
0x627F1F Script_AcceptResurrect
0x627FE7 Script_DeclineResurrect
0x627FFC Script_TimeoutResurrect
0x628198 Script_ResurrectGetOfferer
0x628234 Script_ResurrectHasSickness
0x628378 Script_ResurrectHasTimer
0x6283CE Script_BeginTrade
0x628486 Script_CancelTrade
0x6284BD Script_AcceptGuild
0x6284D8 Script_DeclineGuild
0x62859D Script_CancelLogout
0x6285D2 Script_ForceLogout
0x62863D Script_ForceQuit
0x628781 Script_GetCursorMoney
0x6287AC Script_DropCursorMoney
0x628907 Script_PickupPlayerMoney
0x628A68 Script_HasSoulstone
0x628E2C Script_CanUseSoulstone
0x628EF5 Script_UseSoulstone
0x629012 Script_GuildInvite
0x629BC2 Script_GuildUninvite
0x629EDE Script_GuildPromote
0x629F64 Script_GuildDemote
0x62A021 Script_GuildSetLeader
0x62A280 Script_GuildSetMOTD
0x620B32 Script_GuildLeave
0x620CB8 Script_GuildDisband
0x621465 Script_GetScreenDPIScale
0x6214C1 Script_GetReleaseTimeRemaining
0x6214F0 Script_GetCorpseRecoveryDelay
0x62152C Script_GetInstanceBootTimeRemaining
0x621597 Script_GetInstanceLockTimeRemaining
0x6216B7 Script_GetInstanceLockTimeRemainingEncounter
0x621783 Script_GetSummonConfirmTimeLeft
0x62182D Script_GetSummonConfirmSummoner
0x6218E4 Script_GetSummonConfirmAreaName
0x6219D8 Script_ConfirmSummon
0x621C0F Script_CancelSummon
0x381681 Dupplicate entry address ******** Script_GetCursorPosition2 *****************
0x621F5A Dupplicate entry address ******** Script_GetCursorDelta1 *****************
0x62212E Script_GetNetStats
0x62228A Script_GetNetIpTypes
0x622358 Script_SitStandOrDescendStart
0x622485 Script_StopCinematic
0x622490 Script_RunScript1
0x62271E Script_CheckInteractDistance
0x6252C8 Script_RandomRoll
0x6254C8 Script_OpeningCinematic
0x6254E6 Script_InCinematic
0x625652 Script_AcceptXPLoss
0x6256F1 Script_CheckSpiritHealerDist
0x6258DF Script_CheckTalentMasterDist
0x62590D Script_CheckBinderDist
0x625A50 Script_RetrieveCorpse
0x625AA8 Script_ActionBindsItem
0x625AA8 Dupplicate entry address ******** Script_BindEnchant *****************
0x625AF6 Script_ReplaceEnchant
0x625BE4 Script_ReplaceTradeEnchant
0x625BEC Script_NotWhileDeadError
0x625BFA Script_GetRestState
0x625CB8 Script_GetXPExhaustion
0x625D4D Script_GetHonorRestState
0x625E0C Script_GetHonorExhaustion
0x5CCE5A Dupplicate entry address ******** Script_GetTimeToWellRested *****************
0x625EB5 Script_GMRequestPlayerInfo
0x625ECB Script_GetCoinIcon
0x626040 Script_GetCoinText
0x6260BE Script_GetCoinTextureString
0x626152 Script_IsSubZonePVPPOI
0x626287 Script_GetZonePVPInfo
0x62785D Script_TogglePVP
0x62787B Script_SetPVP
0x62798F Script_GetPVPDesired
0x627A9D Script_GetPVPTimer
0x627AFA Script_IsPVPTimerRunning
0x627B42 Script_ConfirmBindOnUse
0x627BEC Script_ConfirmOnUse
0x627BEC Dupplicate entry address ******** Script_ConfirmNoRefundOnUse *****************
0x3813E5 Dupplicate entry address ******** Script_GetLocale1 *****************
0x627CAA Script_DropItemOnUnit
0x381CC7 Dupplicate entry address ******** Script_RestartGx1 *****************
0x628025 Script_GetBindLocation
0x628167 Script_ConfirmTalentWipe
0x628207 Script_ConfirmBinder
0x6283AC Script_SetEuropeanNumbers
0x6283D6 Script_IsEuropeanNumbers
0x62848E Script_GetAreaSpiritHealerTime
0x6284D0 Script_AcceptAreaSpiritHeal
0x6284EB Script_CancelAreaSpiritHeal
0x6285B8 Script_GetMouseFocus
0x628623 Script_GetMouseClickFocus
0x6285B8 Dupplicate entry address ******** Script_GetMouseMotionFocus *****************
0x5C7FF9 Dupplicate entry address ******** Script_GetRealmName *****************
0x6287C7 Script_GetNormalizedRealmName
0x62899D Script_GetItemQualityColor
0x629424 Script_GetItemInfo
0x629CD2 Script_GetItemInfoInstant
0x62A0E0 Script_GetDetailedItemLevelInfo
0x620BFB Script_GetItemSetInfo
0x621253 Script_GetItemChildInfo
0x621CFC Script_GetItemSpecInfo
0x622528 Script_DoesItemContainSpec
0x622AA9 Script_GetItemGem
0x62371D Script_GetItemIcon
0x623961 Script_GetItemFamily
0x623A8F Script_GetItemCount
0x623FB6 Script_GetItemSpell
0x6240AD Script_GetItemCooldown
0x624295 Script_PickupItem
0x62446E Script_IsArtifactPowerItem
0x6244BC Script_IsCurrentItem
0x62453F Script_IsUsableItem
0x624B15 Script_IsHelpfulItem
0x624C4B Script_IsHarmfulItem
0x624D8A Script_IsConsumableItem
0x625461 Script_IsEquippableItem
0x62567F Script_IsEquippedItem1
0x6261A3 Script_IsEquippedItemType
0x62571F Script_IsDressableItem
0x6266AE Script_ItemHasRange
0x62681D Script_IsItemInRange
0x626B8C Script_GetItemClassInfo
0x626C40 Script_GetItemSubClassInfo
0x627026 Script_GetItemInventorySlotInfo
0x62718B Script_GetAddOnMetadata
0x62767F Script_UpdateAddOnMemoryUsage
0x627727 Script_GetAddOnMemoryUsage
0x6278C1 Script_GetScriptCPUUsage
0x62793D Script_UpdateAddOnCPUUsage
0x627A01 Script_GetAddOnCPUUsage
0x627B4A Script_GetFunctionCPUUsage
0x627BF4 Script_GetFrameCPUUsage
0x627EA4 Script_GetEventCPUUsage
0x627F17 Script_ResetCPUUsage
0x1A0CF5 Script_GetCurrentEventID
0x1A0D28 Script_GetEventTime
0x627F34 Dupplicate entry address ******** Script_GetAddOnDependencies1 *****************
0x6280B4 Script_GetAddOnOptionalDependencies
0x62839D Script_ResetDisabledAddOns
0x6283F1 Script_IsAddOnLoadOnDemand
0x6284F3 Script_PartialPlayTime
0x6285DA Script_NoPlayTime
0x3817ED Dupplicate entry address ******** Script_GetBillingTimeRested1 *****************
0x624C33 Script_CanShowResetInstances
0x624CA9 Script_ResetInstances
0x624CC7 Script_IsInInstance
0x624F33 Script_GetInstanceInfo
0x62593B Script_GetDifficultyInfo
0x625A90 Script_IsOnTournamentRealm
0x625AB9 Script_GetDungeonDifficultyID
0x626754 Script_SetDungeonDifficultyID
0x6269F9 Script_SetRaidDifficultyID
0x626DFA Script_GetRaidDifficultyID
0x626E92 Script_SetLegacyRaidDifficultyID
0x62768F Script_GetLegacyRaidDifficultyID
0x6277E3 Script_IsLegacyDifficulty
0x624BA4 Script_IsPlayerInWorld
0x625B26 Script_GetLevelUpInstances
0x625F23 Script_GetDungeonInfo
0x6278DE Script_ReportBug
0x6279C2 Script_ReportSuggestion
0x628820 Script_GetMirrorTimerInfo
0x628BC8 Script_GetMirrorTimerProgress
0x62354B Script_GetNumTitles
0x623573 Script_GetCurrentTitle
0x6235AD Script_SetCurrentTitle
0x6239DE Script_IsTitleKnown
0x623CFD Script_GetTitleName
0x628CB6 Script_UseItemByName
0x629102 Script_EquipItemByName
0x620A49 Script_InCombatLockdown
0x620A76 Script_StartAttack
0x620BCE Script_StopAttack
0x621223 Script_SetTaxiBenchmarkMode
0x62140D Script_GetTaxiBenchmarkMode
0x621440 Script_Dismount
0x621492 Script_SetUIVisibility
0x621568 Script_SetInWorldUIVisibility
0x621662 Script_IsReferAFriendLinked
0x62172C Script_CanGrantLevel
0x6217BF Script_GrantLevel
0x62188D Script_CanSummonFriend
0x621A3D Script_SummonFriend
0x621C41 Script_GetSummonFriendCooldown
0x621FDF Script_GetTotemInfo
0x6222C3 Script_GetTotemTimeLeft
0x622413 Script_GetTotemCannotDismiss
0x6226B1 Script_TargetTotem
0x6228D4 Script_DestroyTotem
0x622993 Script_GetNumDeclensionSets1
0x622CF6 Script_DeclineName1
0x6230DB Script_AcceptLevelGrant
0x623173 Script_DeclineLevelGrant
0x623390 Script_GameMovieFinished
0x6233CA Dupplicate entry address ******** Script_IsDesaturateSupported *****************
0x6234B7 Script_GetThreatStatusColor
0x623677 Script_IsThreatWarningEnabled
0x622F56 Script_GetItemUniqueness
0x6232EC Script_GetItemCreationContext
0x62368F Script_EndRefund
0x623771 Script_EndBoundTradeable
0x623BDF Script_CanMapChangeDifficulty
0x9308C0 Dupplicate entry address ******** Script_ToggleAnimKitDisplay *****************
0x623E48 Script_GetAllowLowLevelRaid
0x623ED3 Script_SetAllowLowLevelRaid
0x623F83 Script_GetAutoDeclineGuildInvites
0x624070 Script_SetAutoDeclineGuildInvites
0x6241A9 Script_GetCemeteryPreference
0x6241EF Script_SetCemeteryPreference
0x624277 Script_IsCemeterySelectionAvailable
0x624354 Script_GetFileStreamingStatus
0x6242FD Script_GetBackgroundLoadingStatus
0x624434 Script_GetAvailableBandwidth
0x624451 Script_GetDownloadedPercentage
0x624493 Script_MouseOverrideCinematicDisable
0x6244E8 Script_GetMaxSpellStartRecoveryOffset
0x6244E8 Dupplicate entry address ******** Script_GetSpellQueueWindow *****************
0x621966 Script_GetRestrictedAccountData
0x624739 Script_SendSoRByText
0x624AE3 Script_CanSendSoRByText
0x624AFD Script_GetNumSoRRemaining
0x624B73 Script_CanChangePlayerDifficulty
0x624BC3 Script_ShowAccountAchievements
0x624D5D Script_AreAccountAchievementsHidden
0x624EA7 Script_GetSchoolString
0x624F09 Script_GetLootSpecialization
0x625231 Script_SetLootSpecialization
0x6253CC Script_CanLootUnit
0x625506 Script_Ambiguate
0x6264D0 Script_GetFileIDFromPath
0x626519 Script_GetAtlasInfo
0x6268C8 Script_GetUICameraInfo
0x626BF2 Script_IsPlayerMoving
0x626C14 Script_IsCharacterNewlyBoosted
0x626D6A Script_IsRestrictedAccount
0x626D84 Script_FlashClientIcon
0x626D9B Script_IsReplacingUnit
0x626DB5 Script_GetServerTime
0x626DDC Script_CanDualWield
0x626E2E Script_HasIgnoreDualWieldWeapon
0x627084 Script_ToggleSelfHighlight
0x62709F Script_GetGameMessageInfo
0x62729B Script_PlayVocalErrorSoundID
0x6276C3 Script_SplashFrameCanBeShown
0x6233CA Dupplicate entry address ******** Script_IsSplashFramePrimaryFeatureUnlocked *****************
0x62319C Script_Prestige
0x6231B2 Script_GetPrestigeInfo
0x6232B0 Script_GetMaxPrestigeLevel
0x628011 Dupplicate entry address ******** Script_ScriptsDisallowedForBeta *****************
0x62791D Script_AreDangerousScriptsAllowed
0x62794D Script_SetAllowDangerousScripts
0x64B6C7 Script_IsJournalUnlocked
0x64B799 Script_GetNumPets1
0x64B7C0 Script_GetNumCollectedInfo
0x64B83E Script_GetPetInfoByIndex
0x64B934 Script_GetPetModelSceneInfoBySpeciesID
0x64A151 Script_SetPetLoadOutInfo
0x64A1B5 Script_GetPetInfoBySpeciesID
0x64A26C Script_GetOwnedBattlePetString
0x64A37B Script_GetPetInfoByPetID
0x64A437 Script_GetSummonBattlePetCooldown
0x64A4F1 Script_GetPetCooldownByGUID
0x64A60A Script_GetPetLoadOutInfo
0x64A6D3 Script_GetPetAbilityInfo
0x64A76C Script_GetPetAbilityList
0x64A993 Script_SetSearchFilter
0x64A9D0 Script_ClearSearchFilter
0x64A9E2 Script_PickupPet
0x64AA29 Script_PickupSummonRandomPet
0x64AA37 Script_PetIsTradable
0x64AA8A Script_PetIsCapturable
0x64AADD Script_PetCanBeReleased
0x64AB30 Script_PetIsSummonable
0x64AB8A Script_GetNumPetsNeedingFanfare
0x64ABA2 Script_PetNeedsFanfare
0x64ABF5 Script_ClearRecentFanfares
0x64ABFD Script_PetIsRevoked
0x64AC50 Script_PetIsLockedForConvert
0x64ACA3 Script_PetIsSlotted
0x64ACF6 Script_PetIsHurt
0x64AD49 Script_ClearFanfare
0x64AD90 Script_SummonPetByGUID
0x64AE13 Script_GetSummonedPetGUID
0x64AECB Script_CagePetByID
0x64AF12 Script_ReleasePetByID
0x64AF5B Script_FindPetIDByName
0x64ADD7 Script_SummonRandomPet
0x64ADFC Script_GetSummonRandomFavoritePetGUID
0x64B2EF Script_SetAbility
0x64B361 Script_SetCustomName
0x64B45D Script_SetFavorite
0x64B4D0 Script_PetIsFavorite
0x64B530 Script_PetIsUsable
0x64B583 Script_GetPetStats
0x64B607 Script_IsFindBattleEnabled
0x64B663 Script_GetBattlePetLink
0x64B73A Script_GetPetTeamAverageLevel
0x64B6E5 Script_SetPetSortParameter
0x64B721 Script_GetPetSortParameter
0x64AFEA Script_GetNumPetTypes
0x64B016 Script_SetPetTypeFilter
0x64B075 Script_IsPetTypeChecked
0x64B0CA Script_SetAllPetTypesChecked
0x64B10E Script_GetNumPetSources
0x64B122 Script_SetPetSourceChecked
0x64B181 Script_IsPetSourceChecked
0x64B1D6 Script_SetAllPetSourcesChecked
0x64B21A Script_SetFilterChecked
0x64B27C Script_IsFilterChecked
0x64B2D1 Script_IsJournalReadOnly
0x64AFFE Script_GetNumMaxPets
0x65071C Script_CanBeRaidTarget
0x650786 Script_SetRaidTarget
0x650810 Script_SetRaidTargetProtected
0x650893 Script_GetRaidTargetIndex
0x650925 Script_PlaceRaidMarker
0x6509C5 Script_ClearRaidMarker
0x650A3F Script_IsRaidMarkerActive
0x651300 Script_GetInfo
0x6515C3 Script_GetStepInfo
0x651266 Script_GetCriteriaInfo
0x6512AA Script_GetCriteriaInfoByStep
0x65193C Script_IsInScenario
0x65195A Script_TreatScenarioAsDungeon
0x6519A8 Script_GetScenarioIconInfo
0x651C6E Script_GetProvingGroundsInfo
0x651D1C Script_GetBonusSteps
0x651E50 Script_GetBonusStepRewardQuestID
0x651EC2 Script_GetSupersededObjectives
0x65202E Script_ShouldShowCriteria
0x65473E Script_CanResetTutorials
0x65475E Script_FlagTutorial
0x6547F6 Script_IsTutorialFlagged
0x6547AA Script_TriggerTutorial
0x654854 Script_ClearTutorials
0x65485C Script_ResetTutorials
0x654864 Script_GetNextCompleatedTutorial
0x6548DA Script_GetPrevCompleatedTutorial
0x65494E Script_GetTutorialsEnabled
0x667EE4 Script_GetNumSpellTabs
0x667F31 Script_GetSpellTabInfo
0x6684D5 Script_GetSpellBookItemName
0x6687EA Script_GetSpellBookItemInfo
0x6688F9 Script_GetSpellLink
0x668C34 Script_GetSpellInfo
0x66909A Script_GetSpellRank
0x6696D9 Script_GetSpellPowerCost
0x668B19 Script_GetSpellCharges
0x66956E Script_GetSpellDescription
0x669E51 Script_GetSpellBookItemTexture
0x669E9A Script_GetSpellTexture
0x669EE7 Script_GetSpellCount
0x669F2F Script_GetSpellCooldown
0x66A192 Script_GetSpellAvailableLevel
0x66A1D8 Script_GetSpellLevelLearned
0x66A213 Script_GetSpellAutocast
0x66A29D Script_ToggleSpellAutocast
0x66A2E5 Script_EnableSpellAutocast
0x66A32D Script_DisableSpellAutocast
0x66A375 Script_SetSpellbookPetAction
0x66A438 Script_PickupSpellBookItem
0x66A476 Script_PickupSpell
0x66A50C Script_CastSpell
0x66A58E Script_IsSelectedSpellBookItem
0x66A5D7 Script_IsPassiveSpell
0x66A7D1 Script_IsAttackSpell
0x66A64B Script_IsTalentSpell
0x66A739 Script_IsPvpTalentSpell
0x666A62 Script_IsCurrentSpell
0x666AA0 Script_IsAutoRepeatSpell
0x666B08 Script_IsUsableSpell
0x666C33 Script_IsHelpfulSpell
0x666CB2 Script_IsHarmfulSpell
0x666D31 Script_IsConsumableSpell
0x666D9B Script_SpellHasRange
0x666E9C Script_IsSpellInRange
0x66710F Script_IsSpellClassOrSpec
0x666FB5 Script_GetSpecsForSpell
0x6673F8 Script_HasPetSpells
0x66749E Script_GetNumShapeshiftForms
0x6674D1 Script_GetShapeshiftForm
0x667511 Script_GetShapeshiftFormID
0x667562 Script_CancelShapeshiftForm
0x667575 Script_GetShapeshiftFormInfo
0x6676B8 Script_CastShapeshiftForm
0x66777C Script_GetShapeshiftFormCooldown
0x6678D8 Script_CastSpellByName
0x667BCE Script_CastSpellByID
0x667E82 Script_GetNumCompanions
0x668270 Script_GetCompanionInfo
0x668318 Script_PickupCompanion
0x66838C Script_CallCompanion
0x668437 Script_DismissCompanion
0x66869D Script_IsSpellKnown
0x6686F7 Script_IsSpellKnownOrOverridesKnown
0x66879A Script_IsPlayerSpell
0x668872 Script_FindSpellBookSlotBySpellID
0x6688E5 Script_SummonRandomCritter
0x6689E1 Script_GetProfessions
0x668E3D Script_GetProfessionInfo
0x669248 Script_UnlearnSpecialization
0x6692AE Script_GetCurrentLevelSpells
0x6693B3 Script_GetCurrentLevelFeatures
0x6694B7 Script_GetCallPetSpellInfo
0x6695F5 Script_SetBarSlotFromIntro
0x66A0E6 Script_GetSpellBaseCooldown
0x66A02C Script_GetSpellLossOfControlCooldown
0x669631 Script_GetWorldMapActionButtonSpellInfo
0x669BFB Script_ClickWorldMapActionButton
0x669C5C Script_UseWorldMapActionButtonSpellOnQuest
0x669CE4 Script_FindFlyoutSlotBySpellID
0x669D2C Script_FindSpellOverrideNameByName
0x669DB7 Script_FindBaseSpellNameByName
0x9308C0 Dupplicate entry address ******** Script_GetGMTicket *****************
0x9308C0 Dupplicate entry address ******** Script_DeleteGMTicket *****************
0x9308C0 Dupplicate entry address ******** Script_GMResponseResolve *****************
0x67485D Script_GetGMStatus
0x67487B Script_GMSurveyQuestion
0x67496D Script_GMSurveyNumAnswers
0x6748E2 Script_GMSurveyAnswer
0x6749E1 Script_GMSurveyAnswerSubmit
0x674A7F Script_GMSurveyCommentSubmit
0x674ABC Script_GMSurveySubmit
0x6747DE Script_GMReportLag
0x67477A Script_RegisterStaticConstants
0x674AC4 Script_GMSubmitSuggestion
0x674BDB Script_GMSubmitBug
0x674CF2 Script_GMQuickTicketSystemEnabled
0x674D0C Script_GMEuropaTicketsEnabled
0x674D27 Script_GMEuropaBugsEnabled
0x674D42 Script_GMEuropaComplaintsEnabled
0x674D5D Script_GMEuropaSuggestionsEnabled
0x674D78 Script_GMItemRestorationButtonEnabled
0x674D92 Script_GMQuickTicketSystemThrottled
0x674815 Script_GetWebTicket
0x67481D Script_AcknowledgeSurvey
0x677A1B Script_GetNumGuildMembers
0x677AA0 Script_GetGuildRosterMOTD
0x677AD5 Script_GetGuildRosterInfo
0x6780C5 Script_GuildRosterSendSoR
0x6782DB Script_GetGuildRosterLastOnline
0x675D55 Script_GetGuildRosterLargestAchievementPoints
0x67843A Script_GuildRosterSetPublicNote
0x678546 Script_GuildRosterSetOfficerNote
0x678810 Script_SetGuildRosterSelection
0x67885C Script_GetGuildRosterSelection
0x678884 Script_CanGuildPromote
0x6788EA Script_CanGuildDemote
0x678950 Script_CanGuildInvite
0x6789B4 Script_CanGuildRemove
0x678A18 Script_CanEditMOTD
0x678A7E Script_CanEditPublicNote
0x678AE4 Script_CanEditOfficerNote
0x678B4A Script_CanViewOfficerNote
0x678BB0 Script_CanEditGuildInfo
0x678C16 Script_CanGuildBankRepair
0x678C7C Script_IsInAuthenticatedRank
0x678CE3 Script_GetNumMembersInRank
0x678D3A Script_CanEditGuildTabInfo
0x678DB4 Script_CanEditGuildEvent
0x678DCF Script_SortGuildRoster
0x678F06 Script_SetGuildRosterShowOffline
0x678F2D Script_GetGuildRosterShowOffline
0x678F47 Script_GuildControlGetNumRanks
0x6755A7 Script_GuildControlGetRankName
0x67566B Script_GuildControlSetRank
